,Unnamed: 0,Rank_x,Age Rank,Results,Target,Age_x,First,Last,City_x,Loc,Finishes,Place,City_y,Unnamed: 4,Age_y,Gender,GP,Time,Rank_y,Unnamed: 10,Unnamed: 0.1,Unnamed: 5,Target_Seconds,Time_Seconds
835,9,69.20%,84.50%,6,52:44:00,M<20,Canyon,Lowes,St. Augustine,FL,2.0,13,St. Augustine,FL,16,M,13,44:47:00,70.47,,,,17040,74820
836,10,88.90%,93.10%,21,54:47:00,F30-39,Madison,Hornig,Ashland,OR,2.0,16,Ashland,OR,30,F,1,47:19:00,89.35,,,,24420,83940
837,11,87.30%,,1,55:45:00,F50-59,Wendy,Maynard,Ashland,OR,,46,Ashland,OR,53,F,11,1:11:17,76.86,,,,27900,4277
838,12,64.60%,86.20%,18,56:26:00,M60-69,Jeffrey,Stone,Yreka,CA,4.0,28,Yreka,CA,66,M,24,58:53:00,65.32,,,,30360,39180
839,13,64.10%,78.60%,17,56:55:00,M50-59,Jason,Howard,Central Point,OR,1.0,25,Central Point,OR,52,M,21,57:15:00,63.89,,,,32100,33300
840,14,61.90%,69.40%,18,58:56:00,M50-59,Aaron,Hoefling,Medford,OR,2.0,38,Medford,OR,50,M,32,1:02:42,59.42,,,,39360,3762
841,15,61.80%,71.10%,7,59:02:00,M40-49,Stuart,O'Neill,Ashland,OR,1.0,30,Ashland,OR,48,M,25,59:17:00,61.46,,,,39720,40620
842,16,60.40%,69.10%,10,1:00:22,M40-49,Charles,Hadley,Central Point,OR,2.0,36,Central Point,OR,43,M,30,1:01:30,60.1,,,,3622,3690
843,17,60.10%,72.10%,8,1:00:39,M60-69,Kevin,McCarthy,Ashland,OR,,18,Ashland,OR,60,M,17,48:09:00,61.54,,,,3639,540
844,18,59.60%,72.90%,4,1:01:11,M40-49,Neil,Clooney,Ashland,OR,1.0,31,Ashland,OR,46,M,26,1:00:36,59.27,,,,3671,3636
845,19,79.20%,78.70%,2,1:01:30,F60-69,Laura,Duncan,Ashland,OR,,49,Ashland,OR,65,F,14,1:13:27,74.25,,,,3690,4407
846,20,59.20%,71.70%,17,1:01:35,M50-59,Mike,Gallagher,Central point,OR,,37,Central point,OR,57,M,31,1:02:24,56.92,,,,3695,3744
847,21,71.60%,78.30%,20,1:07:58,F40-49,Aysha,Staha,Ashland,OR,4.0,22,Ashland,OR,44,F,3,52:33:00,72.5,,,,4078,16380
848,22,53.50%,55.00%,2,1:08:11,M30-39,Brian,Crail,Medford,OR,,34,Medford,OR,33,M,28,1:01:18,54.75,,,,4091,3678
849,23,70.00%,82.50%,115,1:09:33,F50-59,Sharon,Mosley,Eugene,OR,3.0,24,Eugene,OR,59,F,4,57:09:00,68.49,,,,4173,32940
850,24,68.20%,,1,1:11:21,F30-39,Elizabeth,Tobey,Ashland,OR,,39,Ashland,OR,35,F,7,1:05:17,70.36,,,,4281,3917
851,25,46.70%,72.70%,24,1:18:06,M70+,Larry,Zowada,Ashland,OR,6.0,51,Ashland,OR,71,M,36,1:24:14,46.53,,,,4686,5054
852,26,43.30%,65.00%,48,1:24:08,M70+,Norman,Shaskey,Yreka,CA,6.0,53,Yreka,CA,74,M,37,1:38:22,43.18,,,,5048,5902
853,27,56.20%,62.40%,2,1:26:34,F40-49,Karen,Ebersold,Eagle Point,OR,,58,Eagle Point,OR,44,F,20,2:21:15,48.66,,,,5194,8475
854,28,54.70%,82.40%,18,1:28:58,F70+,Katherine,Wolfe,Ashland,OR,4.0,50,Ashland,OR,71,F,15,1:22:07,54.24,,,,5338,4927
855,29,47.40%,99.30%,3,1:42:41,F70+,Dru,Griffin,Ashland,OR,,57,Ashland,OR,78,F,19,2:21:13,43.94,,,,6161,8473
856,30,46.10%,46.10%,2,1:45:35,F40-49,Hazer,Willumsen,Houston,TX,,52,Houston,TX,40,F,16,1:24:54,49.32,,,,6335,5094
857,0,97.50%,97.60%,25,1:12:21,M40-49,Ryan,Woods,Boone,NC,,1,Boone,,43,M,1,1:11:15,97.62,,results,NC,4341,4275
858,1,89.30%,100.00%,1,1:18:58,M30-39,Tyler,Collie,Asheville,NC,,22,Asheville,,30,M,21,1:42:03,79.58,,results,NC,4738,6123
859,2,87.80%,88.60%,4,1:20:21,M40-49,Matthew,Card,Asheville,NC,,7,Asheville,,42,M,7,1:26:12,86.77,,results,NC,4821,5172
860,3,85.10%,90.90%,16,1:22:54,M40-49,Tucker,Deal,Boone,NC,,3,Boone,,42,M,3,1:21:52,85.22,,results,NC,4974,4912
861,4,83.40%,70.90%,3,1:24:39,M20-29,Calin,Schumacher,Gaffney,SC,1.0,10,Gaffney,,28,M,10,1:30:16,82.24,,results,SC,5079,5416
862,5,,0.00%,0,1:27:19,M30-39,Christian,Griffith,Clemmons,NC,,91,Clemmons,,39,M,67,3:08:57,37.71,,results,NC,5239,11337
863,6,80.10%,,1,1:28:08,M30-39,James,Papai,Myrtle Beach,SC,,4,Myrtle Beach,,34,M,4,1:23:10,82.86,,results,SC,5288,4990
864,7,76.60%,88.60%,17,1:32:03,M40-49,Chad,Cooper,Cherokee,NC,4.0,24,Cherokee,,49,M,23,1:43:52,76.19,,results,NC,5523,6232
865,8,75.40%,84.40%,1,1:33:32,M20-29,Rob,Grabowski,Atlanta,GA,,34,Atlanta,,28,M,32,1:54:15,68.9,,results,GA,5612,6855
866,9,75.40%,80.40%,21,1:33:38,M20-29,John,Zarbock,Asheville,NC,,38,Asheville,,27,M,33,1:56:13,74.71,,results,NC,5618,6973
867,10,75.30%,,1,1:33:40,M20-29,Jacob,Myers,Sapphire,NC,,2,Sapphire,,24,M,2,1:21:25,81.41,,results,NC,5620,4885
868,11,73.90%,69.60%,4,1:35:29,M30-39,John,Abernethy,Winston-Salem,NC,,20,Winston-Salem,,39,M,19,1:41:55,73.09,,results,NC,5729,6115
869,12,73.60%,,1,1:35:56,M20-29,Jackson,Gilleland,Cullowhee,NC,,19,Cullowhee,,20,M,18,1:41:47,71.78,,results,NC,5756,6107
870,13,73.20%,82.80%,20,1:36:21,M50-59,Brian,Clyburn,Irmo,SC,1.0,23,Irmo,,50,M,22,1:43:15,73.03,,results,SC,5781,6195
871,14,72.90%,72.90%,1,1:36:48,M20-29,Cody,Beamer,Raleigh,NC,1.0,9,Raleigh,,27,M,9,1:28:31,76.69,,results,NC,5808,5311
872,15,72.10%,82.00%,4,1:37:53,M40-49,Wes,Miller,Asheville,NC,1.0,33,Asheville,,40,M,31,1:54:06,70.15,,results,NC,5873,6846
873,16,71.20%,59.50%,2,1:39:03,M30-39,Caleb,Russo,Marietta,GA,1.0,8,Marietta,,30,M,8,1:26:46,74.85,,results,GA,5943,5206
874,17,71.00%,86.10%,10,1:39:26,M50-59,Jeffrey,Vickery,Cullowhee,NC,1.0,55,Cullowhee,,54,M,45,2:05:34,69.66,,results,NC,5966,7534
875,18,70.30%,86.20%,3,1:40:19,M40-49,Benjamin,Manceau,Otto,NC,3.0,18,Otto,,47,M,17,1:41:05,70.37,,results,NC,6019,6065
876,19,69.50%,85.80%,2,1:41:27,M40-49,Philip,Clark,Chapel Hill,NC,2.0,29,Chapel Hill,,44,M,28,1:51:56,67.58,,results,NC,6087,6716
877,20,68.40%,72.00%,1,1:43:13,M30-39,David,Morden,Palm Coast,FL,,13,Palm Coast,,36,M,12,1:37:29,70.72,,results,FL,6193,5849
878,21,67.40%,76.90%,79,1:44:45,M50-59,Charles,Stroud,Chapin,SC,,42,Chapin,,53,M,36,1:57:35,67.26,,results,SC,6285,7055
879,22,67.30%,93.10%,1,1:44:48,M50-59,George,Floyd,Arden,NC,1.0,21,Arden,,53,M,20,1:42:01,68.58,,results,NC,6288,6121
880,23,66.80%,90.30%,27,1:45:33,M60-69,Dean,Saling,Louisville,KY,,48,Louisville,,65,M,41,2:00:57,66.56,,results,KY,6333,7257
881,24,66.20%,67.40%,7,1:46:36,M30-39,Mackenzie,Warren,Raleigh,NC,,51,Raleigh,,32,M,43,2:03:02,65.16,,results,NC,6396,7382
882,25,66.10%,73.40%,8,1:46:45,M30-39,Adam,Duncan,Thomasville,NC,2.0,26,Thomasville,,38,M,25,1:46:39,66.17,,results,NC,6405,6399
883,26,65.80%,75.70%,5,1:47:11,M50-59,Timothy,Grotenhuis,Asheville,NC,,14,Asheville,,52,M,13,1:39:23,66.81,,results,NC,6431,5963
884,27,65.20%,88.40%,1,1:48:12,M40-49,Fred,Augustine,Raleigh,NC,1.0,17,Raleigh,,49,M,16,1:40:59,67.88,,results,NC,6492,6059
885,28,64.90%,80.80%,12,1:48:47,M50-59,Shawn,Wilson,Swannanoa,NC,1.0,41,Swannanoa,,55,M,35,1:57:25,64.54,,results,NC,6527,7045
886,29,64.80%,70.70%,3,1:48:58,M40-49,Wes,Bintz,Waynesville,NC,1.0,6,Waynesville,,42,M,6,1:25:51,69.31,,results,NC,6538,5151
887,30,64.70%,68.00%,2,1:49:06,M40-49,Chris,Gray,Bristow,VA,,12,Bristow,,45,M,11,1:37:13,67.54,,results,VA,6546,5833
888,31,64.40%,81.30%,5,1:49:31,M40-49,Adam,Wyman,Charlotte,NC,1.0,47,Charlotte,,45,M,40,2:00:48,63.51,,results,NC,6571,7248
889,32,63.60%,80.80%,4,1:50:55,M60-69,Paul,Seehafer,Wrightsville Beach,NC,,61,Wrightsville Beach,,62,M,49,2:14:02,61.51,,results,NC,6655,8042
890,33,81.50%,81.50%,3,1:51:02,F30-39,Teresa,Bowser,Candler,NC,2.0,35,Candler,,36,F,3,1:55:04,82.08,,results,NC,6662,6904
891,34,63.10%,67.20%,9,1:51:50,M40-49,Michael,Chatten,Arden,NC,2.0,30,Weaverville,,44,M,29,1:53:44,63.04,,results,NC,6710,6824
892,35,80.90%,80.30%,21,1:51:55,F40-49,Kelly,Boone,Candler,NC,,80,Candler,,40,F,19,2:34:52,80.01,,results,NC,6715,9292
893,36,62.70%,70.80%,36,1:52:27,M40-49,John,Linn,Greenville,SC,2.0,28,Greenville,,48,M,27,1:51:09,63.78,,results,SC,6747,6669
894,37,62.30%,83.70%,28,1:53:16,M50-59,Bill,Linn,Greenville,SC,2.0,45,Greenville,,55,M,39,1:58:57,62.3,,results,SC,6796,7137
895,38,62.20%,66.50%,1,1:53:30,M50-59,Kevin,Kelley,Raleigh,NC,,77,Raleigh,,57,M,59,2:30:17,54.79,,results,NC,6810,9017
896,39,60.60%,68.80%,17,1:56:30,M40-49,Robert,Brettschneider,Kennesaw,GA,1.0,59,Kennesaw,,49,M,48,2:08:03,60.29,,results,GA,6990,7683
897,40,60.50%,75.50%,4,1:56:32,M50-59,Kirk,Poulsen,Southport,NC,1.0,63,Southport,,59,M,51,2:17:29,58.8,,results,NC,6992,8249
898,41,59.90%,90.90%,53,1:57:52,M60-69,Eddie,Day,East Bend,NC,1.0,67,East Bend,,68,M,54,2:25:27,59.66,,results,NC,7072,8727
899,42,58.90%,79.80%,1,1:59:52,M40-49,Mark,Anderson,Asheville,NC,1.0,75,Asheville,,46,M,58,2:29:40,53.23,,results,NC,7192,8980
900,43,58.60%,77.70%,4,2:00:28,M50-59,Clifford,Mault,Sylva,NC,4.0,56,Sylva,,58,M,46,2:06:45,58.09,,results,NC,7228,7605
901,44,75.10%,79.80%,3,2:00:31,F40-49,Jeanne,Ferran,Saluda,NC,,37,Saluda,,41,F,5,1:56:03,77.09,,results,NC,7231,6963
902,45,74.80%,77.10%,35,2:00:55,F30-39,Lanie,Honeycutt,Morganton,NC,2.0,49,Morganton,,33,F,8,2:01:03,74.97,,results,NC,7255,7263
903,46,73.20%,79.00%,56,2:03:37,F30-39,Carrie,Maresh,Black Mountain,NC,,53,Black Mountain,,36,F,9,2:04:16,73.27,,results,NC,7417,7456
904,47,56.90%,62.70%,18,2:04:00,M40-49,Jason,Doedderlein,Canton,NC,1.0,40,Canton,,48,M,34,1:57:17,57.12,,results,NC,7440,7037
905,48,72.20%,82.90%,84,2:05:23,F50-59,Laura,Rollins,Clyde,NC,2.0,39,Clyde,,52,F,6,1:57:06,72.3,,results,NC,7523,7026
906,49,71.70%,72.90%,3,2:06:17,F30-39,Aubrey,Biddle,Temple,GA,,86,Temple,,32,F,22,3:02:48,66.94,,results,GA,7577,10968
907,50,55.30%,,4,2:07:39,M70+,Edward,Walsh,Greer,SC,,92,Greer,,73,M,68,3:36:25,49.92,,results,SC,7659,12985
908,51,70.10%,70.50%,1,2:09:11,F30-39,Gaylyn,Short,Fairview,NC,1.0,60,Fairview,,33,F,12,2:11:00,74.93,,results,NC,7751,7860
909,52,70.00%,72.20%,4,2:09:22,F40-49,Rebecca,Perry-Hill,Brevard,NC,,83,Brevard,,40,F,21,2:41:48,69.95,,results,NC,7762,9708
910,53,54.40%,65.10%,11,2:09:36,M50-59,Paul L,Witty,Dillsboro,NC,,78,Dillsboro,,52,M,60,2:31:35,53.82,,results,NC,7776,9095
911,54,66.40%,86.20%,40,2:16:16,F50-59,Leslie,Bird,Greensboro,NC,1.0,82,Greensboro,,57,F,20,2:41:07,66.25,,results,NC,8176,9667
912,55,62.80%,64.40%,2,2:24:02,F30-39,Janette,Franich,Whittier,NC,,69,Whittier,,39,F,15,2:27:44,63.65,,results,NC,8642,8864
913,56,62.50%,65.50%,31,2:24:50,F40-49,Carrie,Baris,Asheville,NC,1.0,68,Asheville,,44,F,14,2:26:50,62.58,,results,NC,8690,8810
914,57,47.60%,99.00%,2,2:28:06,M<20,William,Duggins,Franklin,NC,2.0,66,Franklin,,17,M,53,2:23:57,48.26,,results,NC,8886,8637
915,58,59.70%,64.20%,26,2:31:33,F40-49,Jennifer,Lockhart,Hixson,TN,,88,Hixson,,43,F,23,3:06:11,59.42,,results,TN,9093,11171
916,59,45.40%,55.40%,2,2:35:22,M40-49,Jody,Duggins,Franklin,NC,2.0,79,Franklin,,47,M,61,2:32:01,45.89,,results,NC,9322,9121
917,60,43.10%,48.30%,2,2:43:44,M50-59,Kevin,Morrissey,Sarasota,FL,1.0,71,Sarasota,,57,M,56,2:28:45,44.69,,results,FL,9824,8925
918,61,38.60%,73.60%,1,3:02:42,M60-69,Leo,Tierney,Sylva,NC,1.0,44,Sylva,,68,M,38,1:57:47,49.56,,results,NC,10962,7067
919,62,43.90%,53.10%,3,3:25:57,F40-49,Jennifer,Holling,Waynesville,NC,3.0,89,Waynesville,,42,F,24,3:06:30,45.89,,results,NC,12357,11190
920,0,94.40%,96.80%,40,4:11:58,F30-39,Shaheen,Henderson,Heath,TX,2.0,10,Heath,,37,F,1,4:05:39,94.57,,results,TX,15118,14739
921,1,96.40%,95.30%,4,4:23:54,M40-49,Heath,Brosi,Euless,TX,,3,Euless,,40,M,3,3:37:08,94.92,,results,TX,15834,13028
922,2,89.50%,98.10%,6,4:26:00,F50-59,Sandra,Daust,Blairesville,GA,,19,Blairesville,,54,F,4,4:44:28,89.01,,results,GA,15960,17068
923,3,87.60%,,1,4:31:46,F30-39,Jocelyn,Riehl,Westminster,MD,,46,Westminster,,36,F,13,5:50:29,78.83,,results,MD,16306,21029
924,4,89.70%,92.70%,14,4:43:41,M40-49,Matthew,Taylor,Dallas,TX,1.0,1,Dallas,,47,M,1,3:12:56,90.45,,results,TX,17021,11576
925,5,83.20%,,2,4:45:52,F40-49,Alisa,Hardy,Crowley,TX,,34,Crowley,,46,F,8,5:08:07,81.49,,results,TX,17152,18487
926,6,81.70%,87.90%,39,4:51:18,F40-49,Amy,Clark,Fort Worth,TX,1.0,12,Fort Worth,,45,F,2,4:20:09,79.41,,results,TX,17478,15609
927,7,85.70%,90.40%,213,4:57:04,M40-49,Sean,Meissner,Fruita,CO,,4,Fruita,,48,M,4,3:37:11,85.69,,results,CO,17824,13031
928,8,84.20%,87.90%,16,5:02:22,M30-39,Luke,Bateman,Dallas,TX,1.0,2,Dallas,,35,M,2,3:27:20,84.69,,results,TX,18142,12440
929,9,78.70%,91.80%,5,5:02:26,F30-39,Erin,Macnabb,Keller,TX,,18,Keller,,38,F,3,4:42:44,80.05,,results,TX,18146,16964
930,10,83.90%,95.40%,9,5:03:27,M20-29,Tyler,Thorne,Sheppard AFB,TX,,6,Sheppard AFB,,24,M,6,3:47:48,83.96,,results,TX,18207,13668
931,11,77.70%,82.40%,38,5:06:22,F30-39,Kristina,Siladi,Fruita,CO,,37,Fruita,,37,F,10,5:15:02,77.68,,results,CO,18382,18902
932,12,78.60%,93.90%,47,5:23:40,M60-69,Troy,Pruett,Grapevine,TX,1.0,39,Grapevine,,61,M,29,5:23:13,78.23,,results,TX,19420,19393
933,13,78.50%,90.90%,1,5:24:20,M40-49,Brian,Ralston,Fort Worth,TX,,5,Fort Worth,,42,M,5,3:42:44,82.55,,results,TX,19460,13364
934,14,72.70%,,1,5:27:25,F20-29,Gabrielle,Koesel,Hartville,OH,,30,Hartville,,22,F,6,5:03:31,76.81,,results,OH,19645,18211
935,15,76.50%,79.20%,3,5:32:36,M40-49,Steve,Verseckes,ROWLETT,TX,,24,ROWLETT,,46,M,20,4:59:09,73.51,,results,TX,19956,17949
936,16,71.30%,76.30%,4,5:33:50,F30-39,Beck,Pryor,Dallas,TX,,33,Dallas,,34,F,7,5:07:37,72.99,,results,TX,20030,18457
937,17,70.60%,84.30%,41,5:37:15,F50-59,Shelly,Mack,Lucien,OK,1.0,70,Lucien,,55,F,26,7:51:49,70.12,,results,OK,20235,28309
938,18,70.10%,93.80%,58,5:39:28,F60-69,Anna,Bugbee,Fort Worth,TX,2.0,49,Fort Worth,,63,F,14,5:53:15,70.09,,results,TX,20368,21195
939,19,74.90%,79.80%,36,5:40:01,M50-59,Neil,Smith,Dallas,TX,2.0,25,Dallas,,50,M,21,5:00:16,74.56,,results,TX,20401,18016
940,20,74.40%,,1,5:42:04,M40-49,Jeffrey,Klapprodt,Fort Worth,TX,,16,Fort Worth,,48,M,14,4:34:08,72.39,,results,TX,20524,16448
941,21,73.90%,78.00%,13,5:44:23,M30-39,Markdavid,Basco,Muenster,TX,,8,Muenster,,34,M,8,3:57:09,74.43,,results,TX,20663,14229
942,22,69.00%,72.80%,17,5:45:01,F30-39,Sarah,Loch-Test,Denton,TX,2.0,41,Denton,,37,F,11,5:39:13,69.16,,results,TX,20701,20353
943,23,73.50%,82.50%,20,5:46:04,M50-59,Johnny,Chen,Plano,TX,1.0,13,Plano,,53,M,11,4:23:32,73.52,,results,TX,20764,15812
944,24,68.50%,71.10%,8,5:47:32,F40-49,Kirsten,Mast,Grapevine,TX,,29,Grapevine,,41,F,5,5:03:00,69.87,,results,TX,20852,18180
945,25,73.00%,100.00%,2,5:48:46,M30-39,Joseph,Searcy,Anna,TX,,38,Anna,,34,M,28,5:19:28,68.78,,results,TX,20926,19168
946,26,71.90%,84.70%,37,5:54:01,M50-59,Garren,Hill,COLLEYVILLE,TX,,7,COLLEYVILLE,,52,M,7,3:50:27,72.21,,results,TX,21241,13827
947,27,71.70%,77.50%,52,5:55:06,M40-49,Brent,Heady,Irving,TX,2.0,45,Irving,,49,M,33,5:45:40,71.37,,results,TX,21306,20740
948,28,71.20%,78.60%,4,5:57:18,M40-49,Jack,Roe,Wichita Falls,TX,,27,Wichita Falls,,41,M,23,5:01:01,69.8,,results,TX,21438,18061
949,29,71.00%,85.20%,9,5:58:39,M50-59,Audi,Mendoza,Mesquite,TX,,44,Mesquite,,52,M,32,5:45:38,69.45,,results,TX,21519,20738
950,30,64.70%,72.30%,24,6:07:41,F50-59,Pamela,Kent,Sanger,TX,2.0,53,Sanger,,56,F,15,6:23:01,64.7,,results,TX,22061,22981
951,31,69.20%,75.60%,47,6:07:59,M40-49,John,Lai,Irving,TX,2.0,28,Irving,,48,M,24,5:02:31,69.05,,results,TX,22079,18151
952,32,67.90%,78.10%,67,6:14:56,M50-59,Kenneth,Posner,New York,NY,1.0,48,New York,,58,M,35,5:52:35,67.69,,results,NY,22496,21155
953,33,67.80%,85.10%,8,6:15:39,M60-69,John,Wigginton,keller,TX,1.0,23,keller,,61,M,19,4:54:51,67.49,,results,TX,22539,17691
954,34,67.50%,,1,6:17:12,M50-59,Diego,Bianco,Rockwall,TX,,50,Rockwall,,51,M,36,6:01:40,60.41,,results,TX,22632,21700
955,35,66.70%,73.30%,3,6:21:23,M60-69,Bill,Brown,Little Elm,TX,,40,Little Elm,,60,M,30,5:26:28,64.82,,results,TX,22883,19588
956,36,61.80%,,12,6:24:59,F60-69,Lynn,Grieger,Prescott,AZ,,43,Prescott,,63,F,12,5:42:06,62.58,,results,AZ,23099,20526
957,37,65.40%,75.90%,21,6:29:16,M50-59,Bret,Wilson,Denton,TX,2.0,59,Denton,,53,M,40,6:40:45,64.6,,results,TX,23356,24045
958,38,60.60%,70.90%,15,6:32:41,F40-49,Arizbe,Monsivais,Dallas,TX,,63,Dallas,,47,F,22,7:00:10,60.47,,results,TX,23561,25210
959,39,60.60%,71.00%,3,6:32:44,F60-69,Jennifer,Bernard,Ft. Worth,TX,,61,Ft. Worth,,59,F,20,6:43:21,60.67,,results,TX,23564,24201
960,40,60.40%,71.70%,53,6:33:43,F50-59,Jacqueline,Smith,Dallas,TX,2.0,66,Dallas,,53,F,23,7:18:16,60.35,,results,TX,23623,26296
961,41,60.40%,67.00%,12,6:34:06,F40-49,Sasha,Williams,GAINESVILLE,TX,1.0,54,GAINESVILLE,,45,F,16,6:23:54,60.65,,results,TX,23646,23034
962,42,64.30%,75.20%,16,6:35:41,M30-39,Andrew,Marvin,Fort Worth,TX,,32,Fort Worth,,30,M,26,5:06:36,64.23,,results,TX,23741,18396
963,43,64.30%,98.10%,66,6:36:03,M70+,Paul,Jensen,Utopia,TX,1.0,47,Utopia,,78,M,34,5:52:30,64.12,,results,TX,23763,21150
964,44,59.50%,73.00%,114,6:39:44,F50-59,Angela,Tortorice,Dallas,TX,6.0,69,Dallas,,54,F,25,7:51:49,59.46,,results,TX,23984,28309
965,45,62.80%,85.50%,20,6:45:27,M50-59,James,Ranspot,Dallas,TX,,21,Dallas,,52,M,17,4:46:35,62.98,,results,TX,24327,17195
966,46,58.60%,62.10%,9,6:45:56,F40-49,Amanda,Oliver,FORT WORTH,TX,,57,FORT WORTH,,40,F,18,6:38:27,58.92,,results,TX,24356,23907
967,47,61.50%,79.00%,83,6:54:01,M70+,Tom,Hosner,Argyle,TX,3.0,56,Argyle,,71,M,39,6:34:20,61.32,,results,TX,24841,23660
968,48,61.30%,63.50%,3,6:55:27,M30-39,Clifton,Rotenberry,Grandview,TX,1.0,26,Grandview,,37,M,22,5:00:55,61.98,,results,TX,24927,18055
969,49,60.20%,68.60%,1,7:02:41,M50-59,Todd,Sabo,Blairesville,GA,,36,Blairesville,,50,M,27,5:11:20,61.09,,results,GA,25361,18680
970,50,56.20%,,2,7:03:34,F40-49,Allyson,Chadwell,Saginaw,TX,,58,Saginaw,,48,F,19,6:38:27,58.0,,results,TX,25414,23907
971,51,58.80%,68.00%,39,7:12:45,M50-59,Richard,Horton II,Fort Worth,TX,,51,Fort Worth,,50,M,37,6:07:23,58.65,,results,TX,25965,22043
972,52,57.80%,67.60%,24,7:20:14,M40-49,Paul,Agruso,Plano,TX,,68,Plano,,42,M,44,7:34:01,57.2,,results,TX,26414,27241
973,53,56.00%,60.30%,1,7:34:33,M50-59,Mike,Koeller,Pickering,ON,,52,Pickering,,56,M,38,6:07:23,54.26,,results,ON,27273,22043
974,54,55.60%,,3,7:38:09,M50-59,Drew,Tucker,Flower Mound,TX,,42,Flower Mound,,57,M,31,5:40:22,55.84,,results,TX,27489,20422
975,55,52.60%,48.70%,4,8:03:40,M40-49,Rhett,Sagui,Keller,TX,1.0,64,Keller,,45,M,42,7:04:24,51.19,,results,TX,29020,25464
976,56,49.70%,73.90%,1,8:32:11,M20-29,Justin,Acosta,Denton,TX,,31,Denton,,28,M,25,5:03:37,56.62,,results,TX,30731,18217
977,57,49.40%,73.90%,28,8:35:11,M60-69,Gilbert,Gross,Midlothian,TX,,65,Midlothian,,62,M,43,7:06:48,49.25,,results,TX,30911,25608
978,58,46.00%,61.30%,10,9:13:30,M60-69,David,Bernard,Forth Worth,TX,,60,Forth Worth,,60,M,41,6:43:21,46.15,,results,TX,33210,24201
979,59,41.10%,56.90%,3,10:18:37,M60-69,Hank,Lopez,North Berwick,ME,,71,North Berwick,,61,M,45,7:51:50,41.08,,results,ME,37117,28310
980,0,88.10%,,3,8:25:05,M30-39,Heath,Collison,Bullard,TX,,3,Bullard,,33,M,3,9:03:05,84.71,,results,TX,30305,32585
981,1,77.00%,87.90%,7,9:37:51,M20-29,Nick,Petterson,Grapevine,TX,,1,Grapevine,,28,M,1,6:45:14,80.27,,results,TX,34671,24314
982,2,77.00%,87.80%,3,9:37:51,M50-59,Bernhard,Kindelbacher,Chicago,IL,,5,Chicago,,59,M,4,9:49:13,74.93,,results,IL,34671,35353
983,3,75.60%,,5,9:48:10,M20-29,David,Klopfer,Tuscola,TX,,8,Tuscola,,22,M,7,10:03:29,74.22,,results,TX,35290,36209
984,4,74.00%,77.40%,2,10:01:02,M50-59,Jeff,Redding,Fort Worth,TX,,7,Fort Worth,,50,M,6,10:03:28,71.72,,results,TX,36062,36208
985,5,72.70%,,1,10:11:37,M30-39,David,Vobora,Lewisville,TX,,20,Lewisville,,35,M,17,12:25:49,63.53,,results,TX,36697,44749
986,6,71.20%,83.50%,13,10:24:56,M40-49,Paul,Cherry,Fort Worth,TX,1.0,24,Fort Worth,,45,M,19,12:54:42,69.73,,results,TX,37496,46482
987,7,71.00%,,2,10:26:36,M40-49,Nolan,Rome,Dallas,TX,,9,Dallas,,45,M,8,10:08:59,69.5,,results,TX,37596,36539
988,8,69.30%,77.50%,20,10:41:59,M40-49,John,Whitlow,Highland Village,TX,,11,Highland Village,,41,M,9,10:37:53,69.0,,results,TX,38519,38273
989,9,67.60%,,2,10:58:02,M40-49,Joe,Robinett,Celina,TX,1.0,27,Celina,,43,M,22,13:18:05,61.99,,results,TX,39482,47885
990,10,67.60%,67.60%,2,10:58:08,M30-39,Karl,Andrzejewski,Plano,TX,,12,Plano,,39,M,10,10:44:47,66.01,,results,TX,39488,38687
991,11,67.40%,72.60%,51,11:00:11,M30-39,Ray,Liberatore,Richardson,TX,9.0,15,Richardson,,34,M,12,11:48:43,67.18,,results,TX,39611,42523
992,12,66.30%,73.80%,4,11:10:44,M30-39,Matt,Cook,Garland,TX,,21,Garland,,39,M,18,12:47:19,63.61,,results,TX,40244,46039
993,13,66.00%,72.80%,3,11:13:59,M50-59,Kevin,Buff,Tuscola,TX,,13,Tuscola,,50,M,11,11:17:31,64.46,,results,TX,40439,40651
994,14,64.70%,,1,11:27:19,M20-29,Dylan,Weidner,Fort Worth,TX,,2,Fort Worth,,29,M,2,8:24:15,72.54,,results,TX,41239,30255
995,15,64.10%,66.20%,10,11:33:32,M30-39,Matthew,Leake,Fort Worth,TX,,6,Fort Worth,,33,M,5,9:59:29,64.48,,results,TX,41612,35969
996,16,81.10%,97.00%,93,11:40:55,F60-69,Robin,Phelps,Spring,TX,5.0,10,Spring,,60,F,2,10:17:35,81.15,,results,TX,42055,37055
997,17,61.00%,57.80%,4,12:09:49,M30-39,Raymond,Wang,Rockwall,TX,,25,Rockwall,,35,M,20,12:58:25,59.17,,results,TX,43789,46705
998,18,58.90%,69.40%,4,12:34:43,M40-49,Hermann,Blancaflor,McKinney,TX,,18,McKinney,,47,M,15,12:08:34,58.28,,results,TX,45283,43714
999,19,55.30%,,1,13:23:57,M<20,Austin,Robinett,Celina,TX,,26,Celina,,18,M,21,13:18:02,53.06,,results,TX,48237,47882
1000,20,66.40%,74.40%,20,14:16:19,F40-49,Amanda,Kelly,Magnolia,TX,,22,Magnolia,,49,F,4,12:47:19,66.62,,results,TX,51379,46039
1001,21,50.10%,,1,14:48:46,M30-39,James,Horne,Dallas,TX,,16,Dallas,,36,M,13,12:06:53,52.9,,results,TX,53326,43613
